inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,reorder_level,is_below_reorder
INV-P0128-WH-CENTRAL-20220928,P0128,WH-CENTRAL,2022-09-28,323,50,False
INV-P0126-WH-SOUTH-20231122,P0126,WH-SOUTH,2023-11-22,812,73,False
INV-P0046-WH-WEST-20221127,P0046,WH-WEST,2022-11-27,604,127,False
INV-P0329-WH-NORTH-20230327,P0329,WH-NORTH,2023-03-27,509,80,False
INV-P0329-WH-CENTRAL-20220302,P0329,WH-CENTRAL,2022-03-02,237,54,False
INV-P0329-WH-CENTRAL-20220501,P0329,WH-CENTRAL,2022-05-01,350,54,False
INV-P0229-WH-NORTH-20230327,P0229,WH-NORTH,2023-03-27,222,112,False
INV-P0097-WH-WEST-20230126,P0097,WH-WEST,2023-01-26,901,95,False
INV-P0040-WH-EAST-20230225,P0040,WH-EAST,2023-02-25,799,100,False
INV-P0423-WH-WEST-20230126,P0423,WH-WEST,2023-01-26,474,109,False
INV-P0336-WH-NORTH-20220928,P0336,WH-NORTH,2022-09-28,236,133,False
INV-P0466-WH-EAST-20221028,P0466,WH-EAST,2022-10-28,998,34,False
INV-P0249-WH-CENTRAL-20220401,P0249,WH-CENTRAL,2022-04-01,916,123,False
INV-P0095-WH-CENTRAL-20220302,P0095,WH-CENTRAL,2022-03-02,247,149,False
INV-P0328-WH-WEST-20220531,P0328,WH-WEST,2022-05-31,290,73,False
INV-P0280-WH-WEST-20220131,P0280,WH-WEST,2022-01-31,577,25,False
INV-P0460-WH-EAST-20231222,P0460,WH-EAST,2023-12-22,507,43,False
INV-P0352-WH-SOUTH-20230526,P0352,WH-SOUTH,2023-05-26,677,103,False
INV-P0449-WH-WEST-20220302,P0449,WH-WEST,2022-03-02,370,88,False
INV-P0335-WH-SOUTH-20230725,P0335,WH-SOUTH,2023-07-25,1018,72,False
INV-P0291-WH-SOUTH-20220501,P0291,WH-SOUTH,2022-05-01,1164,131,False
INV-P0326-WH-WEST-20220531,P0326,WH-WEST,2022-05-31,826,62,False
INV-P0448-WH-SOUTH-20220302,P0448,WH-SOUTH,2022-03-02,630,134,False
INV-P0021-WH-WEST-20230625,P0021,WH-WEST,2023-06-25,620,31,False
INV-P0242-WH-EAST-20230126,P0242,WH-EAST,2023-01-26,334,110,False
INV-P0091-WH-EAST-20220730,P0091,WH-EAST,2022-07-30,1234,61,False
INV-P0343-WH-CENTRAL-20231122,P0343,WH-CENTRAL,2023-11-22,790,117,False
INV-P0256-WH-SOUTH-20230725,P0256,WH-SOUTH,2023-07-25,643,72,False
INV-P0358-WH-SOUTH-20230426,P0358,WH-SOUTH,2023-04-26,298,102,False
INV-P0340-WH-SOUTH-20220829,P0340,WH-SOUTH,2022-08-29,349,45,False
INV-P0323-WH-CENTRAL-20221127,P0323,WH-CENTRAL,2022-11-27,910,89,False
INV-P0102-WH-EAST-20230426,P0102,WH-EAST,2023-04-26,1197,71,False
INV-P0290-WH-EAST-20221127,P0290,WH-EAST,2022-11-27,1140,54,False
INV-P0453-WH-EAST-20230923,P0453,WH-EAST,2023-09-23,928,110,False
INV-P0410-WH-SOUTH-20230824,P0410,WH-SOUTH,2023-08-24,1003,128,False
INV-P0104-WH-EAST-20220730,P0104,WH-EAST,2022-07-30,832,112,False
INV-P0025-WH-SOUTH-20220101,P0025,WH-SOUTH,2022-01-01,267,136,False
INV-P0352-WH-CENTRAL-20230824,P0352,WH-CENTRAL,2023-08-24,1330,101,False
INV-P0300-WH-EAST-20220302,P0300,WH-EAST,2022-03-02,759,89,False
INV-P0238-WH-WEST-20220829,P0238,WH-WEST,2022-08-29,325,113,False
INV-P0414-WH-EAST-20220401,P0414,WH-EAST,2022-04-01,700,92,False
INV-P0378-WH-SOUTH-20230923,P0378,WH-SOUTH,2023-09-23,1070,93,False
INV-P0022-WH-WEST-20220630,P0022,WH-WEST,2022-06-30,931,149,False
INV-P0136-WH-NORTH-20230824,P0136,WH-NORTH,2023-08-24,987,83,False
INV-P0244-WH-WEST-20220829,P0244,WH-WEST,2022-08-29,517,88,False
INV-P0057-WH-EAST-20231023,P0057,WH-EAST,2023-10-23,890,137,False
INV-P0234-WH-EAST-20220829,P0234,WH-EAST,2022-08-29,341,83,False
INV-P0129-WH-SOUTH-20230923,P0129,WH-SOUTH,2023-09-23,1301,60,False
INV-P0212-WH-SOUTH-20220302,P0212,WH-SOUTH,2022-03-02,694,146,False
INV-P0230-WH-NORTH-20230126,P0230,WH-NORTH,2023-01-26,950,62,False
INV-P0480-WH-SOUTH-20220401,P0480,WH-SOUTH,2022-04-01,1014,22,False
INV-P0178-WH-EAST-20220501,P0178,WH-EAST,2022-05-01,594,27,False
INV-P0107-WH-NORTH-20230824,P0107,WH-NORTH,2023-08-24,278,34,False
INV-P0259-WH-NORTH-20230426,P0259,WH-NORTH,2023-04-26,826,129,False
INV-P0465-WH-NORTH-20221028,P0465,WH-NORTH,2022-10-28,586,22,False
INV-P0201-WH-WEST-20220730,P0201,WH-WEST,2022-07-30,459,39,False
INV-P0166-WH-CENTRAL-20220531,P0166,WH-CENTRAL,2022-05-31,788,146,False
INV-P0145-WH-EAST-20230625,P0145,WH-EAST,2023-06-25,495,144,False
INV-P0054-WH-CENTRAL-20221127,P0054,WH-CENTRAL,2022-11-27,806,122,False
INV-P0359-WH-CENTRAL-20230725,P0359,WH-CENTRAL,2023-07-25,1294,41,False
INV-P0160-WH-NORTH-20230923,P0160,WH-NORTH,2023-09-23,1224,56,False
INV-P0162-WH-EAST-20230725,P0162,WH-EAST,2023-07-25,793,81,False
INV-P0162-WH-WEST-20230824,P0162,WH-WEST,2023-08-24,1551,73,False
INV-P0433-WH-WEST-20220630,P0433,WH-WEST,2022-06-30,1019,57,False
INV-P0430-WH-SOUTH-20230225,P0430,WH-SOUTH,2023-02-25,679,21,False
INV-P0477-WH-SOUTH-20230923,P0477,WH-SOUTH,2023-09-23,886,88,False
INV-P0078-WH-WEST-20230824,P0078,WH-WEST,2023-08-24,1033,62,False
INV-P0308-WH-EAST-20220131,P0308,WH-EAST,2022-01-31,181,67,False
INV-P0407-WH-CENTRAL-20230327,P0407,WH-CENTRAL,2023-03-27,1081,112,False
INV-P0355-WH-NORTH-20220829,P0355,WH-NORTH,2022-08-29,158,91,False
INV-P0424-WH-CENTRAL-20230225,P0424,WH-CENTRAL,2023-02-25,666,80,False
INV-P0079-WH-NORTH-20220829,P0079,WH-NORTH,2022-08-29,2,95,True
INV-P0125-WH-NORTH-20220302,P0125,WH-NORTH,2022-03-02,472,55,False
INV-P0416-WH-CENTRAL-20220501,P0416,WH-CENTRAL,2022-05-01,594,97,False
INV-P0461-WH-WEST-20220401,P0461,WH-WEST,2022-04-01,869,76,False
INV-P0240-WH-WEST-20220101,P0240,WH-WEST,2022-01-01,734,70,False
INV-P0411-WH-WEST-20230327,P0411,WH-WEST,2023-03-27,1143,147,False
INV-P0236-WH-EAST-20230327,P0236,WH-EAST,2023-03-27,881,20,False
INV-P0353-WH-SOUTH-20220531,P0353,WH-SOUTH,2022-05-31,769,130,False
INV-P0106-WH-EAST-20220928,P0106,WH-EAST,2022-09-28,1010,80,False
INV-P0459-WH-NORTH-20220501,P0459,WH-NORTH,2022-05-01,467,127,False
INV-P0447-WH-NORTH-20231023,P0447,WH-NORTH,2023-10-23,652,91,False
INV-P0431-WH-EAST-20230327,P0431,WH-EAST,2023-03-27,868,62,False
INV-P0114-WH-CENTRAL-20220829,P0114,WH-CENTRAL,2022-08-29,853,110,False
INV-P0164-WH-SOUTH-20230126,P0164,WH-SOUTH,2023-01-26,1473,69,False
INV-P0476-WH-WEST-20230526,P0476,WH-WEST,2023-05-26,726,36,False
INV-P0342-WH-WEST-20221127,P0342,WH-WEST,2022-11-27,871,139,False
INV-P0372-WH-CENTRAL-20220730,P0372,WH-CENTRAL,2022-07-30,644,133,False
INV-P0435-WH-EAST-20220501,P0435,WH-EAST,2022-05-01,611,36,False
INV-P0179-WH-SOUTH-20220928,P0179,WH-SOUTH,2022-09-28,466,42,False
INV-P0097-WH-NORTH-20220501,P0097,WH-NORTH,2022-05-01,450,128,False
INV-P0099-WH-CENTRAL-20220401,P0099,WH-CENTRAL,2022-04-01,628,113,False
INV-P0265-WH-EAST-20220829,P0265,WH-EAST,2022-08-29,1189,118,False
INV-P0198-WH-CENTRAL-20231222,P0198,WH-CENTRAL,2023-12-22,1115,145,False
INV-P0125-WH-NORTH-20230625,P0125,WH-NORTH,2023-06-25,235,55,False
INV-P0353-WH-EAST-20220730,P0353,WH-EAST,2022-07-30,871,59,False
INV-P0271-WH-CENTRAL-20220531,P0271,WH-CENTRAL,2022-05-31,465,104,False
INV-P0326-WH-EAST-20230625,P0326,WH-EAST,2023-06-25,92,57,False
INV-P0215-WH-SOUTH-20230725,P0215,WH-SOUTH,2023-07-25,1058,56,False
INV-P0405-WH-NORTH-20221227,P0405,WH-NORTH,2022-12-27,438,132,False
INV-P0077-WH-WEST-20231122,P0077,WH-WEST,2023-11-22,919,36,False
INV-P0016-WH-WEST-20230526,P0016,WH-WEST,2023-05-26,1393,67,False
INV-P0096-WH-SOUTH-20220101,P0096,WH-SOUTH,2022-01-01,744,50,False
INV-P0015-WH-SOUTH-20230625,P0015,WH-SOUTH,2023-06-25,582,71,False
INV-P0339-WH-WEST-20221227,P0339,WH-WEST,2022-12-27,913,28,False
INV-P0140-WH-CENTRAL-20220501,P0140,WH-CENTRAL,2022-05-01,906,55,False
INV-P0367-WH-SOUTH-20221227,P0367,WH-SOUTH,2022-12-27,384,136,False
INV-P0227-WH-WEST-20231122,P0227,WH-WEST,2023-11-22,1381,63,False
INV-P0259-WH-EAST-20221028,P0259,WH-EAST,2022-10-28,848,145,False
INV-P0433-WH-EAST-20220101,P0433,WH-EAST,2022-01-01,281,71,False
INV-P0296-WH-WEST-20231222,P0296,WH-WEST,2023-12-22,1426,110,False
INV-P0285-WH-NORTH-20220829,P0285,WH-NORTH,2022-08-29,485,83,False
INV-P0089-WH-CENTRAL-20230225,P0089,WH-CENTRAL,2023-02-25,548,98,False
INV-P0316-WH-CENTRAL-20220630,P0316,WH-CENTRAL,2022-06-30,1090,57,False
INV-P0055-WH-SOUTH-20230625,P0055,WH-SOUTH,2023-06-25,364,69,False
INV-P0159-WH-WEST-20220928,P0159,WH-WEST,2022-09-28,154,64,False
INV-P0283-WH-WEST-20220101,P0283,WH-WEST,2022-01-01,291,138,False
INV-P0260-WH-NORTH-20220928,P0260,WH-NORTH,2022-09-28,449,55,False
INV-P0452-WH-WEST-20230426,P0452,WH-WEST,2023-04-26,1121,99,False
INV-P0095-WH-WEST-20221127,P0095,WH-WEST,2022-11-27,1563,61,False
INV-P0290-WH-SOUTH-20230824,P0290,WH-SOUTH,2023-08-24,1139,77,False
INV-P0375-WH-WEST-20230225,P0375,WH-WEST,2023-02-25,726,147,False
INV-P0113-WH-NORTH-20230126,P0113,WH-NORTH,2023-01-26,456,87,False
INV-P0282-WH-CENTRAL-20230725,P0282,WH-CENTRAL,2023-07-25,390,83,False
INV-P0066-WH-NORTH-20230327,P0066,WH-NORTH,2023-03-27,1006,139,False
INV-P0328-WH-SOUTH-20231222,P0328,WH-SOUTH,2023-12-22,485,22,False
INV-P0315-WH-WEST-20220531,P0315,WH-WEST,2022-05-31,576,93,False
INV-P0061-WH-WEST-20230526,P0061,WH-WEST,2023-05-26,545,86,False
INV-P0111-WH-SOUTH-20221227,P0111,WH-SOUTH,2022-12-27,374,73,False
INV-P0123-WH-CENTRAL-20230126,P0123,WH-CENTRAL,2023-01-26,911,140,False
INV-P0351-WH-EAST-20230923,P0351,WH-EAST,2023-09-23,1702,143,False
INV-P0340-WH-NORTH-20230824,P0340,WH-NORTH,2023-08-24,1207,124,False
INV-P0009-WH-SOUTH-20220531,P0009,WH-SOUTH,2022-05-31,520,140,False
INV-P0312-WH-EAST-20220730,P0312,WH-EAST,2022-07-30,836,108,False
INV-P0112-WH-SOUTH-20221227,P0112,WH-SOUTH,2022-12-27,330,90,False
INV-P0372-WH-WEST-20220928,P0372,WH-WEST,2022-09-28,299,97,False
INV-P0348-WH-CENTRAL-20230126,P0348,WH-CENTRAL,2023-01-26,1173,43,False
INV-P0274-WH-WEST-20220928,P0274,WH-WEST,2022-09-28,685,113,False
INV-P0028-WH-SOUTH-20230625,P0028,WH-SOUTH,2023-06-25,1128,43,False
INV-P0217-WH-CENTRAL-20220302,P0217,WH-CENTRAL,2022-03-02,543,116,False
INV-P0183-WH-NORTH-20220401,P0183,WH-NORTH,2022-04-01,165,41,False
INV-P0357-WH-WEST-20220928,P0357,WH-WEST,2022-09-28,736,128,False
INV-P0224-WH-CENTRAL-20231122,P0224,WH-CENTRAL,2023-11-22,615,62,False
INV-P0271-WH-NORTH-20220401,P0271,WH-NORTH,2022-04-01,588,90,False
INV-P0087-WH-EAST-20220131,P0087,WH-EAST,2022-01-31,945,92,False
INV-P0067-WH-CENTRAL-20230126,P0067,WH-CENTRAL,2023-01-26,406,135,False
INV-P0366-WH-CENTRAL-20231222,P0366,WH-CENTRAL,2023-12-22,463,120,False
INV-P0079-WH-NORTH-20221028,P0079,WH-NORTH,2022-10-28,105,95,False
INV-P0175-WH-WEST-20230327,P0175,WH-WEST,2023-03-27,455,81,False
INV-P0132-WH-SOUTH-20230824,P0132,WH-SOUTH,2023-08-24,1049,98,False
INV-P0394-WH-SOUTH-20221227,P0394,WH-SOUTH,2022-12-27,771,133,False
INV-P0255-WH-WEST-20230526,P0255,WH-WEST,2023-05-26,819,21,False
INV-P0048-WH-EAST-20230824,P0048,WH-EAST,2023-08-24,476,76,False
INV-P0480-WH-CENTRAL-20230225,P0480,WH-CENTRAL,2023-02-25,1615,46,False
INV-P0234-WH-CENTRAL-20220730,P0234,WH-CENTRAL,2022-07-30,740,63,False
INV-P0032-WH-WEST-20220401,P0032,WH-WEST,2022-04-01,709,97,False
INV-P0169-WH-WEST-20230824,P0169,WH-WEST,2023-08-24,1406,46,False
INV-P0233-WH-EAST-20220101,P0233,WH-EAST,2022-01-01,530,97,False
INV-P0148-WH-CENTRAL-20230923,P0148,WH-CENTRAL,2023-09-23,591,118,False
INV-P0237-WH-CENTRAL-20220401,P0237,WH-CENTRAL,2022-04-01,603,141,False
INV-P0048-WH-CENTRAL-20220101,P0048,WH-CENTRAL,2022-01-01,202,35,False
INV-P0222-WH-CENTRAL-20220302,P0222,WH-CENTRAL,2022-03-02,104,40,False
INV-P0119-WH-EAST-20220501,P0119,WH-EAST,2022-05-01,93,127,True
INV-P0435-WH-EAST-20230725,P0435,WH-EAST,2023-07-25,726,36,False
INV-P0347-WH-CENTRAL-20230526,P0347,WH-CENTRAL,2023-05-26,1180,147,False
INV-P0104-WH-WEST-20220730,P0104,WH-WEST,2022-07-30,234,107,False
INV-P0174-WH-CENTRAL-20230824,P0174,WH-CENTRAL,2023-08-24,1306,135,False
INV-P0182-WH-SOUTH-20220401,P0182,WH-SOUTH,2022-04-01,479,132,False
INV-P0214-WH-WEST-20220501,P0214,WH-WEST,2022-05-01,304,27,False
INV-P0239-WH-EAST-20230526,P0239,WH-EAST,2023-05-26,143,142,False
INV-P0100-WH-EAST-20220131,P0100,WH-EAST,2022-01-31,712,46,False
INV-P0138-WH-WEST-20220302,P0138,WH-WEST,2022-03-02,427,53,False
INV-P0104-WH-WEST-20230923,P0104,WH-WEST,2023-09-23,531,107,False
INV-P0037-WH-EAST-20230625,P0037,WH-EAST,2023-06-25,745,34,False
INV-P0043-WH-SOUTH-20231023,P0043,WH-SOUTH,2023-10-23,1096,47,False
INV-P0213-WH-NORTH-20230126,P0213,WH-NORTH,2023-01-26,530,95,False
INV-P0359-WH-NORTH-20230126,P0359,WH-NORTH,2023-01-26,828,29,False
INV-P0445-WH-WEST-20230327,P0445,WH-WEST,2023-03-27,1043,139,False
INV-P0457-WH-WEST-20230625,P0457,WH-WEST,2023-06-25,454,110,False
INV-P0210-WH-NORTH-20230526,P0210,WH-NORTH,2023-05-26,799,76,False
INV-P0155-WH-NORTH-20220401,P0155,WH-NORTH,2022-04-01,513,147,False
INV-P0281-WH-WEST-20221127,P0281,WH-WEST,2022-11-27,656,131,False
INV-P0303-WH-EAST-20220401,P0303,WH-EAST,2022-04-01,863,50,False
INV-P0441-WH-CENTRAL-20220501,P0441,WH-CENTRAL,2022-05-01,857,80,False
INV-P0375-WH-EAST-20230625,P0375,WH-EAST,2023-06-25,882,33,False
INV-P0372-WH-WEST-20230225,P0372,WH-WEST,2023-02-25,311,97,False
INV-P0437-WH-SOUTH-20221227,P0437,WH-SOUTH,2022-12-27,934,148,False
INV-P0060-WH-EAST-20220302,P0060,WH-EAST,2022-03-02,371,39,False
INV-P0104-WH-NORTH-20230923,P0104,WH-NORTH,2023-09-23,702,31,False
INV-P0472-WH-CENTRAL-20221127,P0472,WH-CENTRAL,2022-11-27,516,130,False
INV-P0425-WH-CENTRAL-20220531,P0425,WH-CENTRAL,2022-05-31,1108,65,False
INV-P0180-WH-CENTRAL-20220302,P0180,WH-CENTRAL,2022-03-02,275,22,False
INV-P0172-WH-EAST-20220401,P0172,WH-EAST,2022-04-01,859,125,False
INV-P0153-WH-EAST-20230526,P0153,WH-EAST,2023-05-26,603,99,False
INV-P0268-WH-NORTH-20220101,P0268,WH-NORTH,2022-01-01,367,21,False
INV-P0121-WH-EAST-20220501,P0121,WH-EAST,2022-05-01,261,26,False
INV-P0208-WH-EAST-20231122,P0208,WH-EAST,2023-11-22,433,104,False
INV-P0410-WH-EAST-20221127,P0410,WH-EAST,2022-11-27,578,63,False
INV-P0470-WH-WEST-20220630,P0470,WH-WEST,2022-06-30,272,38,False
INV-P0237-WH-WEST-20220730,P0237,WH-WEST,2022-07-30,889,24,False
INV-P0443-WH-SOUTH-20220401,P0443,WH-SOUTH,2022-04-01,222,43,False
INV-P0442-WH-CENTRAL-20231122,P0442,WH-CENTRAL,2023-11-22,864,148,False
INV-P0038-WH-EAST-20220501,P0038,WH-EAST,2022-05-01,446,49,False
INV-P0361-WH-EAST-20231023,P0361,WH-EAST,2023-10-23,980,94,False
INV-P0217-WH-EAST-20220401,P0217,WH-EAST,2022-04-01,603,43,False
INV-P0175-WH-CENTRAL-20230526,P0175,WH-CENTRAL,2023-05-26,477,70,False
INV-P0037-WH-SOUTH-20230625,P0037,WH-SOUTH,2023-06-25,1051,145,False
INV-P0136-WH-NORTH-20220829,P0136,WH-NORTH,2022-08-29,1099,83,False
INV-P0213-WH-EAST-20231222,P0213,WH-EAST,2023-12-22,831,144,False
INV-P0257-WH-SOUTH-20230225,P0257,WH-SOUTH,2023-02-25,158,26,False
INV-P0156-WH-SOUTH-20220101,P0156,WH-SOUTH,2022-01-01,854,76,False
INV-P0080-WH-CENTRAL-20221227,P0080,WH-CENTRAL,2022-12-27,973,21,False
INV-P0347-WH-CENTRAL-20220302,P0347,WH-CENTRAL,2022-03-02,210,147,False
INV-P0236-WH-NORTH-20231023,P0236,WH-NORTH,2023-10-23,846,130,False
INV-P0039-WH-SOUTH-20230126,P0039,WH-SOUTH,2023-01-26,636,46,False
INV-P0291-WH-NORTH-20220101,P0291,WH-NORTH,2022-01-01,135,82,False
INV-P0173-WH-SOUTH-20220401,P0173,WH-SOUTH,2022-04-01,397,77,False
INV-P0351-WH-SOUTH-20230625,P0351,WH-SOUTH,2023-06-25,665,139,False
INV-P0202-WH-CENTRAL-20230824,P0202,WH-CENTRAL,2023-08-24,1064,109,False
INV-P0320-WH-CENTRAL-20220630,P0320,WH-CENTRAL,2022-06-30,845,93,False
INV-P0163-WH-SOUTH-20230923,P0163,WH-SOUTH,2023-09-23,210,31,False
INV-P0441-WH-NORTH-20220928,P0441,WH-NORTH,2022-09-28,1051,124,False
INV-P0265-WH-CENTRAL-20221127,P0265,WH-CENTRAL,2022-11-27,666,138,False
INV-P0440-WH-CENTRAL-20231023,P0440,WH-CENTRAL,2023-10-23,942,106,False
INV-P0266-WH-EAST-20220302,P0266,WH-EAST,2022-03-02,548,103,False
INV-P0354-WH-EAST-20220401,P0354,WH-EAST,2022-04-01,350,150,False
INV-P0272-WH-SOUTH-20220101,P0272,WH-SOUTH,2022-01-01,706,59,False
INV-P0115-WH-CENTRAL-20221127,P0115,WH-CENTRAL,2022-11-27,0,57,True
INV-P0028-WH-WEST-20230526,P0028,WH-WEST,2023-05-26,930,66,False
INV-P0376-WH-NORTH-20230426,P0376,WH-NORTH,2023-04-26,843,54,False
INV-P0037-WH-CENTRAL-20220928,P0037,WH-CENTRAL,2022-09-28,1088,24,False
INV-P0449-WH-EAST-20230426,P0449,WH-EAST,2023-04-26,1040,122,False
INV-P0434-WH-CENTRAL-20220401,P0434,WH-CENTRAL,2022-04-01,230,21,False
INV-P0316-WH-EAST-20221227,P0316,WH-EAST,2022-12-27,244,40,False
INV-P0115-WH-WEST-20220131,P0115,WH-WEST,2022-01-31,205,97,False
INV-P0275-WH-NORTH-20220302,P0275,WH-NORTH,2022-03-02,104,49,False
INV-P0262-WH-EAST-20220401,P0262,WH-EAST,2022-04-01,786,130,False
INV-P0279-WH-WEST-20220131,P0279,WH-WEST,2022-01-31,655,141,False
INV-P0310-WH-SOUTH-20230923,P0310,WH-SOUTH,2023-09-23,1524,146,False
INV-P0223-WH-EAST-20230327,P0223,WH-EAST,2023-03-27,619,60,False
INV-P0080-WH-WEST-20221028,P0080,WH-WEST,2022-10-28,736,138,False
INV-P0221-WH-NORTH-20220531,P0221,WH-NORTH,2022-05-31,501,111,False
INV-P0344-WH-CENTRAL-20230126,P0344,WH-CENTRAL,2023-01-26,554,143,False
INV-P0011-WH-SOUTH-20220401,P0011,WH-SOUTH,2022-04-01,807,141,False
INV-P0007-WH-EAST-20220101,P0007,WH-EAST,2022-01-01,477,26,False
INV-P0125-WH-NORTH-20230824,P0125,WH-NORTH,2023-08-24,161,55,False
INV-P0339-WH-NORTH-20220302,P0339,WH-NORTH,2022-03-02,946,51,False
INV-P0062-WH-EAST-20220730,P0062,WH-EAST,2022-07-30,193,135,False
INV-P0275-WH-SOUTH-20220531,P0275,WH-SOUTH,2022-05-31,1099,130,False
INV-P0468-WH-CENTRAL-20230225,P0468,WH-CENTRAL,2023-02-25,173,78,False
INV-P0165-WH-EAST-20230923,P0165,WH-EAST,2023-09-23,745,34,False
INV-P0276-WH-SOUTH-20230625,P0276,WH-SOUTH,2023-06-25,1254,111,False
INV-P0395-WH-WEST-20230426,P0395,WH-WEST,2023-04-26,521,103,False
INV-P0185-WH-WEST-20230923,P0185,WH-WEST,2023-09-23,1013,28,False
INV-P0378-WH-NORTH-20220302,P0378,WH-NORTH,2022-03-02,894,80,False
INV-P0154-WH-SOUTH-20230625,P0154,WH-SOUTH,2023-06-25,1581,50,False
INV-P0237-WH-NORTH-20220401,P0237,WH-NORTH,2022-04-01,583,93,False
INV-P0234-WH-EAST-20230625,P0234,WH-EAST,2023-06-25,483,83,False
INV-P0196-WH-WEST-20230327,P0196,WH-WEST,2023-03-27,624,38,False
INV-P0271-WH-NORTH-20230923,P0271,WH-NORTH,2023-09-23,538,90,False
INV-P0318-WH-CENTRAL-20221227,P0318,WH-CENTRAL,2022-12-27,1310,49,False
INV-P0309-WH-NORTH-20220928,P0309,WH-NORTH,2022-09-28,891,95,False
INV-P0301-WH-CENTRAL-20230625,P0301,WH-CENTRAL,2023-06-25,1219,94,False
INV-P0133-WH-CENTRAL-20230625,P0133,WH-CENTRAL,2023-06-25,650,38,False
INV-P0450-WH-NORTH-20230225,P0450,WH-NORTH,2023-02-25,391,110,False
INV-P0162-WH-SOUTH-20221028,P0162,WH-SOUTH,2022-10-28,468,41,False
INV-P0019-WH-CENTRAL-20221227,P0019,WH-CENTRAL,2022-12-27,723,134,False
INV-P0318-WH-NORTH-20220101,P0318,WH-NORTH,2022-01-01,586,122,False
INV-P0170-WH-CENTRAL-20221028,P0170,WH-CENTRAL,2022-10-28,343,137,False
INV-P0027-WH-WEST-20220928,P0027,WH-WEST,2022-09-28,1364,31,False
INV-P0143-WH-WEST-20220730,P0143,WH-WEST,2022-07-30,488,122,False
INV-P0191-WH-CENTRAL-20230824,P0191,WH-CENTRAL,2023-08-24,687,29,False
INV-P0111-WH-CENTRAL-20221227,P0111,WH-CENTRAL,2022-12-27,493,120,False
INV-P0131-WH-WEST-20230225,P0131,WH-WEST,2023-02-25,1253,82,False
INV-P0206-WH-NORTH-20221127,P0206,WH-NORTH,2022-11-27,1024,111,False
INV-P0345-WH-SOUTH-20230725,P0345,WH-SOUTH,2023-07-25,585,133,False
INV-P0470-WH-NORTH-20220531,P0470,WH-NORTH,2022-05-31,660,82,False
INV-P0318-WH-CENTRAL-20220730,P0318,WH-CENTRAL,2022-07-30,1040,49,False
INV-P0262-WH-CENTRAL-20230225,P0262,WH-CENTRAL,2023-02-25,657,104,False
INV-P0366-WH-NORTH-20220928,P0366,WH-NORTH,2022-09-28,828,101,False
INV-P0314-WH-CENTRAL-20220401,P0314,WH-CENTRAL,2022-04-01,679,150,False
INV-P0350-WH-NORTH-20230725,P0350,WH-NORTH,2023-07-25,616,36,False
INV-P0055-WH-EAST-20220829,P0055,WH-EAST,2022-08-29,556,119,False
INV-P0414-WH-NORTH-20230923,P0414,WH-NORTH,2023-09-23,685,81,False
INV-P0296-WH-EAST-20221127,P0296,WH-EAST,2022-11-27,423,47,False
INV-P0376-WH-CENTRAL-20231122,P0376,WH-CENTRAL,2023-11-22,1324,52,False
INV-P0458-WH-WEST-20230426,P0458,WH-WEST,2023-04-26,949,111,False
INV-P0472-WH-EAST-20221127,P0472,WH-EAST,2022-11-27,765,81,False
INV-P0265-WH-WEST-20230225,P0265,WH-WEST,2023-02-25,170,34,False
INV-P0166-WH-WEST-20230824,P0166,WH-WEST,2023-08-24,507,106,False
INV-P0096-WH-EAST-20230625,P0096,WH-EAST,2023-06-25,1345,103,False
INV-P0295-WH-WEST-20231023,P0295,WH-WEST,2023-10-23,1172,104,False
INV-P0213-WH-CENTRAL-20221028,P0213,WH-CENTRAL,2022-10-28,931,56,False
INV-P0330-WH-WEST-20220630,P0330,WH-WEST,2022-06-30,404,93,False
INV-P0031-WH-WEST-20220928,P0031,WH-WEST,2022-09-28,631,122,False
INV-P0475-WH-WEST-20221227,P0475,WH-WEST,2022-12-27,1049,40,False
INV-P0098-WH-SOUTH-20220501,P0098,WH-SOUTH,2022-05-01,207,102,False
INV-P0109-WH-EAST-20221127,P0109,WH-EAST,2022-11-27,750,112,False
INV-P0180-WH-NORTH-20220302,P0180,WH-NORTH,2022-03-02,1038,47,False
INV-P0233-WH-SOUTH-20220501,P0233,WH-SOUTH,2022-05-01,110,24,False
INV-P0111-WH-EAST-20231023,P0111,WH-EAST,2023-10-23,1489,32,False
INV-P0445-WH-WEST-20220401,P0445,WH-WEST,2022-04-01,542,139,False
INV-P0074-WH-EAST-20220829,P0074,WH-EAST,2022-08-29,93,128,True
INV-P0394-WH-CENTRAL-20220829,P0394,WH-CENTRAL,2022-08-29,624,54,False
INV-P0068-WH-CENTRAL-20220531,P0068,WH-CENTRAL,2022-05-31,917,148,False
INV-P0422-WH-WEST-20231222,P0422,WH-WEST,2023-12-22,835,87,False
INV-P0158-WH-EAST-20230327,P0158,WH-EAST,2023-03-27,136,85,False
INV-P0244-WH-SOUTH-20230725,P0244,WH-SOUTH,2023-07-25,1368,137,False
INV-P0035-WH-NORTH-20230725,P0035,WH-NORTH,2023-07-25,1226,38,False
INV-P0011-WH-WEST-20220131,P0011,WH-WEST,2022-01-31,482,148,False
INV-P0214-WH-SOUTH-20220829,P0214,WH-SOUTH,2022-08-29,420,139,False
INV-P0444-WH-WEST-20220401,P0444,WH-WEST,2022-04-01,164,92,False
INV-P0159-WH-SOUTH-20230426,P0159,WH-SOUTH,2023-04-26,1120,33,False
